age,income,education,work,car,default
36,20,0,0,0,0
24,15,0,0,1,1
23,30,1,0,1,0
23,20,0,0,1,0
21,50,0,0,0,0
49,18,0,0,0,0
25,20,0,0,1,0
41,35,0,0,0,0
45,25,0,0,0,0
40,30,0,0,0,0
39,60,0,0,1,1
54,25,0,0,0,0
38,25,0,0,1,0
28,60,0,0,0,0
30,30,0,0,0,0
59,13,1,0,0,0
26,15,0,0,0,0
49,30,0,0,0,0
48,40,0,0,0,0
37,35,0,0,0,0
31,18,0,0,0,0
54,170,1,0,1,0
36,30,0,0,0,1
28,23,0,0,0,0
28,50,0,0,1,1
59,20,0,0,0,0
44,17,0,0,0,0
42,18,0,0,0,0
38,50,0,0,1,0
30,40,1,0,0,0
46,15,0,0,0,1
47,36,0,0,0,0
60,37,1,1,0,0
39,100,1,1,1,0
34,15,0,0,0,0
27,55,0,0,1,0
28,15,0,1,0,0
42,20,1,0,0,0
40,100,0,0,1,0
24,30,0,0,0,0
38,15,0,0,0,0
22,15,0,0,0,0
22,20,1,1,0,0
32,10,0,0,0,0
50,8,0,0,0,0
46,100,0,0,0,0
59,10,1,0,0,0
26,20,0,0,0,0
49,27,0,0,0,0
39,40,0,0,0,1
37,13,0,0,0,0
31,45,0,0,0,0
33,80,1,0,1,0
35,70,0,1,1,0
35,30,0,0,1,0
30,30,0,0,1,0
25,22,1,0,0,0
29,60,1,1,1,0
33,100,1,0,1,0
28,55,0,0,1,0
46,19,0,1,0,0
43,35,1,0,0,0
28,30,0,0,0,0
32,17,1,1,0,1
51,49,0,0,0,0
52,17,0,0,0,0
43,35,1,1,0,0
31,17,0,0,0,1
62,20,0,0,0,0
27,50,1,1,0,0
29,30,0,1,0,1
55,37,0,0,1,1
31,40,0,0,0,0
48,80,0,0,1,0
56,15,0,1,0,0
35,70,0,0,1,0
48,35,1,0,0,0
64,40,0,0,0,0
50,26,0,0,0,0
46,64,0,0,1,1
27,20,1,0,0,0
34,50,0,1,0,0
45,13,0,0,0,0
50,30,0,0,0,0
33,35,0,0,1,0
40,25,0,0,0,0
60,9,0,0,0,0
38,30,0,0,0,0
30,56,1,0,0,0
48,50,0,0,1,0
39,25,0,0,0,0
47,35,0,0,1,0
52,45,0,0,1,0
23,15,0,0,0,0
61,37,0,0,0,0
54,72,1,1,0,0
32,40,0,1,1,0
32,40,0,0,0,1
59,10,0,0,0,0
21,60,0,1,0,0
37,15,0,0,0,0
37,60,1,1,0,0
51,25,0,0,1,0
31,25,0,0,0,0
43,35,0,0,0,0
29,40,1,0,1,0
32,35,0,0,0,1
60,25,0,0,0,0
29,20,0,0,0,0
41,27,1,0,0,0
46,8,0,0,1,1
46,100,1,0,1,0
45,23,0,0,1,0
26,25,1,0,0,0
38,35,1,1,0,0
66,120,1,0,1,0
32,35,0,0,1,0
31,30,0,0,1,0
47,25,0,0,0,0
42,43,0,0,0,0
31,75,1,1,0,0
57,10,0,0,0,0
34,35,0,0,0,0
65,16,0,0,0,0
46,17,0,0,0,0
49,44,0,0,0,0
35,45,1,0,0,0
26,15,0,0,0,0
40,80,1,1,1,0
24,15,0,0,0,0
35,15,0,0,0,0
60,9,0,0,0,1
58,18,0,0,0,0
37,60,1,0,1,0
60,20,0,0,0,0
56,70,0,0,1,0
30,25,1,0,0,1
47,30,1,1,0,0
32,27,1,0,0,0
27,20,1,0,1,0
31,40,0,0,0,0
38,22,1,1,0,0
38,35,1,1,0,0
45,38,0,0,0,1
56,12,0,0,0,0
51,90,1,0,1,0
31,30,0,0,1,0
50,80,0,1,1,1
32,25,0,0,0,0
53,20,0,0,0,0
37,40,0,0,1,0
54,13,0,1,1,0
34,15,0,0,0,0
31,28,0,0,0,0
44,30,0,0,0,0
51,20,0,0,0,0
66,10,0,0,1,0
42,30,0,0,0,0
35,55,1,1,0,0
26,20,1,0,0,0
44,19,1,1,0,0
39,30,0,0,0,0
36,20,1,1,0,0
32,10,1,0,0,0
33,55,0,0,0,0
52,25,0,0,0,0
37,20,0,0,0,0
34,25,1,0,0,0
24,50,0,1,0,0
53,15,0,0,0,0
54,95,1,0,1,0
22,30,0,0,1,0
27,115,0,0,1,0
37,25,1,0,0,0
56,11,0,0,0,0
27,10,0,0,0,1
36,50,0,0,0,0
34,60,0,0,0,0
48,20,0,0,0,1
52,50,0,0,1,0
25,15,0,0,0,1
67,26,0,0,0,0
30,18,0,0,0,0
57,80,1,0,1,0
40,150,1,0,1,0
29,22,0,0,0,0
42,17,0,0,0,0
37,50,0,0,0,0
43,100,0,0,1,0
23,30,1,1,0,0
27,15,0,0,0,0
52,18,0,0,0,0
25,25,0,0,0,0
24,30,0,1,0,0
24,30,0,0,0,0
44,20,0,0,0,0
27,65,1,0,0,0
51,18,1,0,1,0
64,10,0,0,0,0
63,20,0,0,0,0
65,35,0,1,0,0
51,30,0,0,0,0
36,20,0,0,0,0
62,20,0,0,0,0
31,25,0,0,0,0
30,25,0,1,0,0
61,40,1,0,0,1
38,20,0,0,1,0
31,25,0,0,0,0
21,18,0,0,0,0
38,30,0,0,0,0
23,15,0,1,0,0
59,12,0,0,0,0
30,200,1,1,1,0
51,120,1,0,1,0
57,11,0,0,0,0
37,5,0,0,1,0
29,30,1,0,1,0
27,13,1,0,0,0
41,13,0,0,0,1
67,18,0,1,0,0
24,40,1,0,1,0
23,35,0,0,0,1
37,10,0,1,0,0
37,20,0,0,1,0
39,700,0,0,1,0
47,17,0,0,1,1
25,58,0,0,1,0
21,18,0,0,0,0
25,23,0,0,0,1
29,37,0,0,0,0
31,25,1,1,1,0
43,70,0,0,1,1
32,50,1,0,1,0
49,60,0,1,1,1
51,80,0,0,1,1
26,10,1,0,0,0
24,160,1,0,1,0
32,35,0,0,0,0
66,24,0,0,1,1
41,40,0,0,0,0
38,40,1,1,0,0
52,17,0,1,0,0
36,40,1,0,0,0
48,25,0,0,1,0
49,25,0,0,0,0
65,22,0,0,0,0
37,30,0,0,0,0
30,35,0,0,0,0
53,18,0,0,0,0
57,25,0,0,0,0
38,28,1,0,1,0
45,10,0,1,0,0
21,15,1,0,0,0
36,42,0,0,0,0
25,16,0,0,0,0
32,25,0,0,1,0
42,20,0,0,1,0
45,93,1,1,0,0
53,20,0,1,1,0
25,16,0,0,1,0
48,25,1,1,0,0
41,18,0,0,0,0
33,30,0,0,0,0
32,16,0,0,0,0
37,30,0,0,1,0
62,8,0,0,0,0
24,15,0,0,0,0
24,40,1,0,0,0
33,30,1,0,0,0
47,29,1,0,1,0
54,50,1,1,1,0
45,13,0,0,0,0
57,30,0,0,0,1
53,15,1,0,0,0
34,40,0,0,0,0
31,20,0,1,0,0
42,20,0,0,0,0
24,20,0,0,0,0
25,17,0,0,0,0
52,30,0,0,0,0
28,27,1,1,1,0
54,25,0,0,0,0
43,20,0,1,1,0
34,21,1,0,0,0
49,35,0,0,0,0
26,16,0,1,0,0
39,20,0,0,0,0
44,25,0,1,0,0
29,45,0,0,0,1
41,35,1,0,0,0
59,50,1,0,1,0
30,34,0,0,0,0
32,35,1,0,0,0
29,60,0,1,1,0
22,25,1,1,0,1
30,35,1,0,0,1
39,20,0,0,1,1
43,22,0,0,1,0
37,50,0,1,1,0
54,15,0,0,1,0
28,45,1,0,0,0
30,25,0,0,1,0
33,80,1,0,1,0
22,22,0,0,0,0
59,15,0,0,0,1
41,80,0,0,1,0
40,20,0,1,1,0
33,40,1,1,0,0
21,40,0,0,0,1
35,30,0,0,1,1
60,30,1,0,0,0
60,40,0,0,0,0
38,30,1,0,0,0
39,15,0,0,1,0
40,49,0,0,0,0
48,30,1,0,0,0
24,30,0,0,1,0
55,85,0,0,0,0
26,34,0,0,0,0
31,12,1,1,0,0
37,35,0,0,1,0
46,13,0,0,0,0
40,20,0,0,0,0
25,33,0,0,0,0
27,6,0,0,0,0
52,18,0,0,0,0
28,10,0,0,0,0
34,30,0,0,0,0
62,13,0,0,0,0
27,50,0,1,0,0
34,48,1,0,0,0
49,28,0,1,1,1
56,30,0,1,1,0
30,25,0,0,0,1
37,40,1,0,0,1
37,45,0,0,0,0
21,22,0,0,0,0
26,35,0,0,0,0
49,20,1,0,0,1
23,15,0,1,0,0
54,7,0,0,0,0
29,32,0,0,0,0
28,55,0,0,1,0
52,30,1,0,1,0
56,80,1,0,0,1
47,30,0,0,1,1
23,25,0,0,0,0
30,70,0,0,1,0
56,25,0,0,1,0
48,24,0,0,1,0
21,16,0,0,0,0
65,16,1,0,0,0
43,20,0,0,1,0
31,15,0,0,1,0
57,20,0,0,0,0
55,40,0,0,0,0
25,60,1,0,0,0
46,15,0,0,0,0
32,15,0,1,0,1
60,22,0,0,0,0
35,40,1,0,0,0
29,45,1,0,1,0
52,16,0,0,0,0
44,50,0,0,0,0
59,40,0,0,0,1
39,16,0,0,0,0
34,30,0,0,0,1
47,15,1,0,0,0
47,35,0,0,0,0
36,150,1,0,1,0
55,50,1,0,0,0
67,50,0,0,0,0
43,11,0,0,0,0
21,21,0,0,0,0
54,24,1,1,0,0
27,6,0,0,0,0
35,70,1,0,0,0
61,20,0,0,0,1
21,20,0,0,0,0
42,24,0,0,0,1
41,16,0,0,0,0
22,20,1,0,1,0
24,15,0,0,0,0
42,15,0,0,0,0
26,55,1,0,1,1
43,23,0,0,0,0
60,22,1,0,0,1
48,50,0,0,0,0
29,17,0,0,0,0
51,20,0,0,0,0
26,15,0,0,0,0
30,40,1,0,0,0
25,18,0,0,0,0
23,10,0,0,0,0
25,15,0,0,0,0
36,40,1,1,0,0
32,30,0,0,1,0
54,5,0,0,0,0
46,15,0,0,0,0
53,93,1,1,1,0
40,35,0,0,0,1
32,25,0,0,1,0
54,18,0,0,0,0
39,18,0,0,0,0
26,28,0,0,0,0
42,25,1,1,1,0
30,89,1,0,1,0
50,35,0,0,0,0
36,40,1,0,1,0
44,40,1,1,1,0
32,5,0,0,1,0
31,100,1,0,1,0
37,30,0,0,1,0
30,35,1,0,1,0
26,25,0,0,0,0
28,25,0,0,0,0
22,50,0,0,0,0
36,15,0,0,0,0
35,30,0,1,0,0
26,30,0,1,0,0
61,14,0,0,0,0
62,26,0,1,1,0
35,50,0,0,0,1
28,55,0,0,0,0
33,35,0,0,0,0
39,39,0,0,1,0
29,25,0,1,0,1
40,25,1,0,0,0
35,45,0,0,0,0
45,22,0,0,0,0
33,220,1,1,1,0
48,150,0,1,1,0
22,20,0,0,0,1
39,100,1,0,0,0
55,21,0,0,0,0
21,27,0,0,0,0
40,15,0,0,0,1
31,40,0,0,0,0
26,40,1,0,0,0
34,70,1,0,0,0
30,15,0,1,0,0
47,18,0,0,0,0
40,30,1,0,0,0
40,12,0,0,0,0
49,8,0,0,0,0
28,15,0,0,0,0
29,100,1,0,1,0
47,10,0,0,0,0
39,60,0,0,1,0
34,18,0,0,0,0
54,25,0,0,1,0
67,11,1,0,1,1
28,70,1,0,0,0
32,23,0,0,1,0
55,30,1,0,1,0
34,70,1,1,1,0
28,30,1,0,1,0
33,120,1,0,1,0
33,27,0,0,1,0
41,20,0,1,0,0
60,30,0,0,0,0
23,35,1,0,0,0
28,35,0,0,0,0
43,14,0,0,0,0
61,17,0,0,0,0
31,60,1,0,1,0
36,8,0,1,0,0
39,21,0,1,0,1
24,30,0,0,0,0
48,50,0,0,0,0
24,43,0,0,0,0
49,8,0,0,1,1
61,70,1,0,1,0
34,11,0,0,0,0
39,60,0,1,1,0
26,20,1,0,1,0
44,25,0,0,0,0
28,24,0,0,0,1
47,18,0,1,0,0
41,30,0,1,1,0
58,45,0,0,1,1
59,25,0,0,0,0
60,9,0,0,0,1
56,32,0,0,1,0
34,45,0,0,0,0
31,75,1,0,0,0
38,30,0,1,0,0
29,20,1,0,0,0
40,33,1,1,1,0
31,45,1,1,1,0
54,28,1,1,0,0
37,25,0,0,0,0
36,15,0,0,0,1
33,38,0,0,1,0
36,30,0,0,0,0
26,25,0,0,0,0
30,12,0,0,0,0
39,35,0,0,0,1
42,35,0,0,1,0
55,8,0,0,0,0
30,75,1,1,0,0
52,30,1,0,1,0
56,60,0,0,0,0
46,12,0,0,0,0
52,52,1,1,0,0
49,17,0,0,1,0
24,80,0,1,1,0
23,30,0,1,0,0
32,18,1,1,0,0
60,39,0,1,0,0
23,38,0,0,1,1
61,20,1,0,0,0
40,70,0,0,1,0
30,50,1,0,1,0
43,40,0,0,1,0
35,24,0,0,0,0
33,30,1,0,0,1
33,30,0,0,1,0
27,45,1,0,0,0
55,100,1,0,1,0
22,23,0,0,0,0
60,10,0,0,0,0
26,35,1,0,0,0
54,100,1,1,0,0
52,12,0,0,0,0
40,100,1,1,0,0
56,5,0,0,0,0
28,35,0,0,0,0
36,20,1,0,1,0
29,75,1,0,0,0
27,16,0,0,0,0
39,30,1,0,0,0
32,17,1,0,1,0
57,9,0,0,0,0
24,22,0,0,0,0
38,70,0,0,1,0
36,40,0,1,0,0
53,25,0,0,0,0
34,38,1,0,1,0
28,21,0,0,0,1
37,44,1,1,1,0
26,15,0,0,0,0
44,28,0,0,0,0
43,11,0,0,0,0
21,45,0,1,0,0
37,16,1,1,0,0
42,50,1,0,0,0
23,70,0,0,0,0
45,95,1,0,0,0
36,15,0,1,0,0
48,20,1,0,0,0
33,40,1,0,0,0
36,18,1,0,1,0
49,18,0,0,0,0
31,67,0,0,1,0
39,50,0,0,1,1
58,70,0,0,1,0
37,50,0,0,0,0
31,25,0,0,0,0
28,30,0,0,0,0
43,75,1,0,1,0
55,30,0,0,0,0
42,28,0,0,0,0
31,40,0,0,0,0
49,30,0,0,0,0
45,24,0,0,0,1
34,45,0,0,1,0
49,22,1,1,1,0
48,36,0,0,0,0
26,30,0,0,0,0
22,35,0,0,0,0
37,45,0,0,1,0
24,40,0,1,1,0
27,20,0,1,0,0
35,12,0,0,0,0
32,42,1,1,0,0
53,60,1,0,0,0
29,25,0,1,0,0
34,25,1,0,0,0
43,65,1,0,0,0
33,70,1,0,0,0
42,50,1,1,0,0
32,30,0,0,1,1
25,20,0,0,0,0
28,30,0,0,0,0
54,15,0,0,0,0
25,10,0,0,0,0
33,170,1,0,1,0
38,40,0,0,1,1
27,16,1,1,0,0
53,11,0,0,0,0
26,25,1,1,1,0
31,50,0,0,1,0
28,29,0,1,0,0
27,50,1,1,0,0
66,25,0,0,0,0
46,30,1,0,0,0
44,98,0,0,1,0
31,36,0,0,0,0
27,30,0,0,1,1
27,60,1,0,1,0
43,35,0,1,0,0
50,40,1,1,0,0
48,30,0,0,0,0
52,20,0,0,0,0
29,25,0,1,0,0
46,12,0,1,0,0
34,15,0,0,0,0
45,15,0,0,0,0
37,20,0,0,0,0
33,27,0,0,1,0
21,100,0,1,0,0
31,42,0,0,0,0
55,25,0,0,1,0
54,45,1,0,1,0
23,25,1,1,1,0
34,20,0,0,0,0
33,20,1,0,0,0
35,30,0,0,0,0
33,13,0,1,0,0
48,50,1,0,0,0
39,28,0,0,1,0
43,130,0,0,1,0
29,35,0,0,1,0
46,50,0,0,0,0
21,50,0,0,0,0
42,60,0,1,0,0
41,12,0,0,1,0
29,45,1,1,0,0
35,100,1,1,1,0
30,45,0,0,1,0
36,25,0,0,0,0
25,30,0,0,1,1
32,30,1,0,1,0
51,15,0,0,0,0
31,120,1,0,0,0
49,24,0,0,0,0
56,25,0,0,0,0
36,25,0,0,0,0
57,10,0,0,0,0
51,15,0,0,0,0
35,25,1,0,0,0
34,25,0,1,0,0
39,25,1,0,0,0
37,18,1,0,1,0
42,25,0,0,0,1
31,32,0,0,0,0
60,20,0,0,0,0
43,60,1,0,0,0
42,20,0,0,0,1
26,30,1,0,0,0
62,7,0,0,0,0
42,40,0,0,0,0
43,120,0,0,1,0
39,80,1,1,1,0
53,30,0,1,1,0
41,12,1,0,0,0
33,50,1,1,0,0
43,90,1,0,0,0
25,28,0,0,0,0
65,13,0,0,0,0
47,50,0,0,1,0
47,30,0,0,1,0
26,25,1,0,0,0
31,30,0,0,0,0
38,35,0,0,0,0
54,23,1,0,0,0
39,50,0,0,1,0
36,18,0,0,1,0
33,60,1,1,0,0
65,20,0,0,0,1
60,11,0,0,0,0
26,60,1,0,1,0
26,40,1,0,0,0
24,18,1,1,0,0
42,25,0,0,1,0
39,20,0,0,0,0
24,23,0,0,1,0
28,10,0,0,1,0
29,20,1,0,0,0
32,35,1,0,0,0
27,45,1,1,0,0
34,16,0,0,0,0
42,40,0,0,1,0
31,35,0,0,0,0
41,17,1,0,1,0
29,6,0,0,0,0
45,27,0,0,0,0
48,30,1,0,0,0
32,16,0,0,1,0
61,42,1,0,0,0
29,15,0,0,0,1
57,100,1,0,0,0
24,20,0,0,0,0
30,60,1,0,1,0
31,25,1,0,0,0
42,40,0,0,0,0
57,28,0,0,0,0
27,18,0,0,0,0
58,30,0,0,0,0
30,150,1,0,1,0
29,28,1,1,1,0
55,10,0,0,0,0
66,37,1,1,0,0
25,35,0,0,0,0
43,50,0,0,0,0
34,20,1,0,0,0
38,13,0,0,0,1
41,40,0,0,0,0
39,35,0,0,0,0
23,40,1,0,0,0
48,30,0,0,1,0
44,40,0,1,0,0
54,27,0,0,0,1
54,18,1,1,0,0
53,30,0,1,0,0
53,37,0,0,1,0
66,12,0,0,0,0
36,20,0,0,0,0
30,35,1,0,0,0
46,15,0,0,0,1
42,48,1,0,1,0
22,15,0,0,0,0
27,32,1,1,1,0
42,40,0,0,1,0
25,40,0,0,1,0
36,9,0,0,0,0
33,60,0,0,1,0
38,85,1,0,1,0
47,44,1,0,0,0
23,50,0,0,0,0
59,19,0,0,0,0
45,15,0,0,0,0
47,50,1,0,0,0
52,21,0,0,0,0
35,50,1,0,0,0
36,20,1,1,0,0
37,35,0,0,1,0
21,27,0,0,0,0
42,35,0,1,0,0
48,30,0,0,0,0
21,35,0,0,0,0
65,11,0,0,0,0
42,40,1,0,1,0
33,250,1,0,1,0
35,25,1,1,1,0
56,80,0,0,1,0
54,100,0,0,1,0
23,18,0,1,0,1
31,11,0,0,0,0
48,30,1,0,0,0
25,35,0,0,0,0
49,60,1,0,1,0
22,20,0,0,0,0
29,40,0,0,1,0
21,30,0,0,0,0
33,60,1,0,1,0
31,20,1,1,1,0
40,25,0,0,0,0
36,37,1,0,0,0
68,33,0,0,0,0
40,130,1,1,1,0
56,22,0,0,0,0
46,45,0,0,0,0
42,16,1,0,0,0
48,55,0,1,1,0
25,10,0,0,0,0
51,66,0,0,1,0
58,22,0,0,0,0
30,38,0,0,0,0
43,30,0,0,0,0
60,30,0,0,0,0
44,15,0,1,1,0
50,13,0,0,0,0
32,35,1,1,1,1
37,15,0,0,1,0
44,20,0,0,0,0
38,15,0,0,0,0
58,47,0,1,0,1
47,12,0,0,0,0
36,25,0,0,0,1
38,45,0,0,1,1
42,39,0,0,0,1
50,15,0,0,1,0
27,17,1,0,1,0
32,130,1,0,1,0
37,50,1,0,1,0
43,60,0,0,1,0
26,12,0,0,0,0
29,65,1,0,0,0
46,25,0,0,0,0
36,25,0,0,0,0
26,20,1,0,1,0
26,30,0,0,0,0
33,25,0,0,0,0
44,18,0,0,0,0
24,80,1,1,1,0
32,35,1,1,1,0
30,40,0,0,1,0
24,44,0,0,1,0
36,50,0,0,1,0
55,26,0,0,0,0
65,17,1,0,0,0
29,35,0,0,0,1
25,45,1,0,1,0
32,25,0,0,0,0
24,16,1,1,0,0
41,70,1,0,0,0
41,15,0,0,0,0
40,45,0,0,0,0
35,20,0,0,0,0
24,30,0,0,0,0
51,27,0,0,0,1
34,15,0,0,0,0
31,26,0,0,0,0
28,44,1,0,1,0
55,20,0,0,0,0
47,120,0,0,1,0
26,40,1,0,0,0
28,25,0,0,0,0
44,25,0,0,0,0
49,30,1,0,1,0
42,16,0,0,0,0
39,18,0,0,1,0
56,20,1,0,0,0
42,38,0,0,1,0
42,28,1,1,0,0
36,35,0,0,1,0
26,32,0,0,1,0
47,15,1,0,0,0
50,13,0,0,0,0
51,20,0,0,0,0
50,25,0,0,1,0
29,23,0,0,1,0
31,35,1,0,0,0
34,35,1,0,0,0
40,10,0,0,0,0
35,30,0,1,1,0
27,15,1,0,0,0
37,20,0,0,0,0
25,15,0,0,0,0
36,25,1,1,0,0
22,25,0,0,0,1
26,37,1,1,1,0
29,20,1,0,0,1
54,50,1,0,1,0
42,55,0,1,0,0
51,85,1,0,1,0
30,30,0,0,1,0
42,35,1,0,0,0
31,40,1,0,1,0
52,110,1,0,1,0
43,150,1,0,1,0
27,30,0,0,0,0
28,28,0,0,1,1
53,50,0,0,1,1
24,23,0,0,1,0
32,5,1,1,1,0
44,68,0,0,1,0
30,20,0,0,0,0
42,20,0,0,0,0
24,30,0,0,0,0
44,18,0,0,1,0
66,7,0,0,0,0
24,16,0,0,0,1
30,36,0,0,0,0
28,31,1,0,0,0
29,25,1,0,1,1
62,21,0,0,0,0
32,30,1,0,1,0
41,45,1,0,1,0
27,30,0,0,0,0
42,30,0,0,0,0
45,350,1,0,1,0
40,20,1,0,0,0
58,30,0,0,1,0
59,10,0,0,0,0
40,70,1,0,0,0
42,100,1,0,1,0
28,35,0,0,0,0
55,15,0,0,0,0
60,20,0,0,0,0
55,50,1,0,0,0
50,18,0,0,0,0
30,45,0,1,0,0
24,90,0,0,1,0
54,15,0,1,0,0
40,75,0,0,1,1
21,25,0,0,0,0
57,50,0,0,1,0
40,38,0,0,0,0
30,38,1,1,0,1
29,100,1,0,1,1
45,40,0,0,0,0
40,76,0,1,1,0
60,15,0,0,0,0
39,60,1,0,0,0
50,40,0,0,1,0
53,120,1,0,0,0
57,32,0,1,1,0
59,18,0,1,0,1
51,15,1,0,0,0
37,30,0,0,0,0
38,15,0,0,1,0
48,20,0,0,0,1
37,18,1,0,0,0
31,60,1,1,1,0
43,70,1,0,0,0
61,35,0,1,0,0
50,20,0,0,0,0
45,60,0,0,1,0
26,25,0,0,0,0
36,35,0,0,0,1
60,30,0,0,0,0
59,70,0,0,1,0
44,15,0,0,0,0
29,45,0,0,0,0
56,15,0,0,0,0
63,13,0,0,1,1
57,500,0,0,1,0
52,20,0,1,0,0
36,30,0,0,0,0
64,10,0,0,0,0
48,14,0,1,1,0
22,40,0,0,0,0
23,65,0,0,1,1
53,7,0,0,0,0
52,20,0,0,0,0
35,7,0,0,0,0
42,50,0,0,1,1
25,50,0,0,1,1
45,20,0,0,1,0
25,18,1,1,0,0
32,40,0,1,0,0
33,70,1,0,1,0
42,20,1,1,1,0
28,20,1,0,0,0
27,150,1,0,1,0
28,30,1,0,1,0
43,25,0,0,0,0
35,13,1,0,0,0
31,20,1,0,0,0
35,50,0,0,0,0
47,12,0,0,0,1
48,25,0,0,0,1
27,35,1,0,0,0
48,150,0,0,1,0
44,21,0,0,0,0
67,12,0,0,0,1
29,25,0,0,0,0
44,20,0,0,1,0
49,7,0,0,0,0
43,20,0,0,0,0
23,25,0,0,0,0
53,13,0,0,0,1
32,10,0,0,0,0
34,30,0,0,0,0
54,29,0,1,0,0
59,19,0,0,0,0
39,12,0,0,1,0
61,11,0,0,0,0
66,40,1,0,0,0
55,15,0,0,0,0
39,25,0,0,0,0
37,25,0,0,0,0
23,20,0,1,0,0
43,18,0,0,0,1
42,25,1,0,0,0
49,10,0,0,0,0
44,12,0,0,1,0
27,25,0,0,0,1
39,22,1,0,1,0
25,37,1,1,0,0
34,120,0,0,1,0
41,100,0,0,1,0
28,50,1,0,0,0
59,80,1,0,0,1
40,180,1,0,1,0
42,29,0,0,1,0
37,45,1,0,1,0
50,60,0,0,0,0
38,30,1,1,1,0
32,15,0,0,0,1
57,67,0,0,1,0
31,14,1,1,0,0
63,17,1,0,0,0
43,75,0,0,0,0
30,73,0,0,0,0
41,25,1,0,0,0
57,9,1,0,0,0
55,10,0,0,0,0
39,50,0,0,0,0
31,17,0,0,0,0
47,80,0,0,1,0
53,24,0,0,0,0
56,40,0,0,0,0
26,15,0,0,0,1
39,45,0,0,0,1
60,10,0,0,0,0
24,40,0,0,1,0
49,50,1,1,0,0
43,23,0,0,0,0
53,22,0,0,1,0
50,60,0,1,1,0
63,50,0,0,0,0
66,7,0,0,0,1
34,45,0,0,0,0
36,30,1,0,0,0
45,15,0,0,0,0
43,20,0,0,0,0
61,8,0,0,0,0
54,25,1,0,0,0
37,30,1,0,0,0
58,11,0,0,0,0
30,20,0,0,0,0
37,25,1,0,0,0
41,15,0,1,0,0
30,100,1,0,1,0
28,15,0,0,0,1
63,12,1,0,0,0
36,30,1,0,0,0
38,30,0,0,0,1
60,33,0,0,1,0
29,75,1,1,1,0
25,18,1,0,1,0
60,30,0,0,1,0
36,32,1,0,0,0
25,30,1,1,1,0
35,250,1,1,0,0
67,14,0,0,0,0
36,91,0,0,1,0
27,50,0,0,0,0
49,18,1,0,0,0
41,45,0,0,0,0
52,42,0,0,1,0
66,28,0,1,0,0
47,40,0,0,0,1
49,4,1,0,0,0
49,24,0,0,0,0
31,30,0,0,1,0
21,24,0,0,0,0
57,9,0,0,0,1
25,27,1,0,1,0
56,7,0,0,0,0
26,35,1,0,1,0
43,50,0,0,0,0
39,30,0,0,1,0
57,30,0,0,1,1
28,35,0,0,1,0
38,30,0,0,0,0
52,20,0,0,0,0
55,25,1,1,0,0
60,25,1,0,0,0
58,45,1,0,0,0
32,28,0,0,0,0
28,20,1,0,1,0
34,42,0,1,0,0
44,40,0,0,1,0
46,70,0,0,1,0
40,15,0,0,0,0
33,20,0,1,1,0
33,60,0,0,0,0
28,15,1,0,0,0
37,60,1,0,0,0
54,16,0,0,0,1
44,100,0,0,1,0
50,28,0,1,0,0
50,25,0,0,0,0
39,14,0,0,0,0
39,29,0,0,0,1
39,45,0,0,1,0
23,25,0,0,0,0
34,50,0,0,1,0
36,45,0,1,0,0
34,150,1,0,1,0
31,16,0,0,0,0
45,90,1,0,0,0
49,60,1,0,0,0
27,25,0,0,1,0
37,85,1,0,0,0
25,30,0,0,0,0
42,35,0,0,1,0
63,20,0,1,0,0
33,80,0,0,1,0
36,20,0,0,0,0
41,30,0,0,0,0
33,20,1,1,0,0
36,30,1,0,0,1
24,90,1,0,0,0
28,45,0,0,0,0
44,25,1,0,0,0
31,40,1,0,1,0
46,200,1,0,1,0
64,13,0,0,0,1
21,36,0,0,1,0
34,50,0,0,0,0
51,30,0,0,1,0
35,21,1,1,1,0
58,15,0,0,0,0
65,15,0,0,0,0
48,20,0,0,1,1
28,20,1,0,0,0
35,80,1,0,1,0
42,60,0,0,0,0
22,30,0,0,0,0
35,30,0,0,0,0
36,25,0,0,1,0
51,15,0,0,0,0
40,60,0,0,1,0
37,55,0,1,1,0
45,30,0,0,0,0
30,25,1,1,0,1
36,40,0,0,1,0
52,30,0,0,0,1
27,30,0,0,1,0
27,15,1,0,0,0
51,24,0,0,0,0
33,35,0,0,0,1
55,23,0,0,0,0
40,40,0,0,0,0
45,20,0,1,1,0
34,40,0,0,0,0
57,50,0,0,1,0
27,45,1,0,1,0
31,15,0,0,0,0
41,48,0,0,1,0
35,21,0,0,0,0
60,13,0,0,0,0
24,23,0,0,0,0
25,16,0,0,0,0
59,87,1,0,0,0
36,15,0,0,0,0
26,15,0,0,0,0
27,50,0,0,1,0
43,40,0,1,0,0
28,35,0,0,0,0
44,25,0,1,1,0
32,34,0,0,0,0
39,19,0,0,0,0
44,12,0,0,0,0
33,30,0,0,0,0
42,23,0,0,1,1
45,25,0,0,0,0
46,50,1,0,1,0
43,70,1,0,1,0
57,6,0,0,0,1
52,30,0,0,0,0
36,48,1,0,1,0
53,20,0,1,0,1
26,26,0,1,0,1
54,120,1,0,1,0
51,60,1,1,0,0
39,15,0,1,0,0
54,19,0,1,0,0
25,60,1,0,0,0
49,50,0,0,1,0
57,15,0,0,0,0
27,25,0,1,0,1
27,60,0,0,0,0
48,46,0,0,0,0
41,45,1,0,1,1
37,30,1,0,0,0
39,30,0,0,1,0
29,50,1,0,1,0
